,steps,episodes,loss,averageReturn
1332,19977,13330,0.04324467480182648,2.0
1333,19997,13340,-0.07051476091146469,8.0
1334,20007,13350,0.07600990682840347,-6.0
1335,20032,13360,0.05905092880129814,9.0
1336,20052,13370,0.10756318271160126,10.0
1337,20072,13380,0.04526817798614502,8.0
1338,20102,13390,0.0037414811085909605,6.0
1339,20122,13400,-0.05868510156869888,-4.0
1340,20167,13410,-7.292032387340441e-05,25.0
1341,20182,13420,-0.3218112289905548,-13.0
1342,20197,13430,0.07011869549751282,1.0
1343,20222,13440,0.07469334453344345,7.0
1344,20247,13450,-0.03192995488643646,11.0
1345,20257,13460,0.026088600978255272,-2.0
1346,20282,13470,0.482940137386322,11.0
1347,20297,13480,0.018907293677330017,-1.0
1348,20327,13490,-0.06830821931362152,6.0
1349,20357,13500,0.02728603221476078,4.0
1350,20392,13510,-0.11011097580194473,25.0
1351,20427,13520,-0.11643310636281967,13.0
1352,20447,13530,-0.011693599633872509,0.0
1353,20472,13540,-0.7673486471176147,1.0
1354,20492,13550,-0.03072965145111084,4.0
1355,20522,13560,-0.33244577050209045,20.0
1356,20552,13570,-0.26187241077423096,-6.0
1357,20607,13580,-0.1561799943447113,21.0
1358,20647,13590,-0.130862757563591,-6.0
1359,20687,13600,-0.026703670620918274,20.0
1360,20707,13610,-0.042145777493715286,6.0
1361,20742,13620,-0.12116003036499023,13.0
1362,20782,13630,-0.5441583395004272,0.0
1363,20807,13640,0.024733033031225204,7.0
1364,20842,13650,-0.14717325568199158,7.0
1365,20857,13660,0.013371497392654419,-11.0
1366,20887,13670,-0.09056378901004791,12.0
1367,20902,13680,-0.012530023232102394,-7.0
1368,20932,13690,0.14572158455848694,6.0
1369,20967,13700,-0.183237686753273,13.0
1370,20997,13710,0.16467800736427307,12.0
1371,21022,13720,0.09825053066015244,7.0
1372,21042,13730,0.1422770470380783,-4.0
1373,21058,13740,-0.5287715196609497,-8.0
1374,21089,13750,-0.645643413066864,13.0
1375,21114,13760,-0.04129111021757126,11.0
1376,21154,13770,-0.31450167298316956,18.0
1377,21184,13780,-0.13567198812961578,20.0
1378,21224,13790,-0.002626678440719843,-8.0
1379,21259,13800,-0.0899544209241867,17.0
1380,21284,13810,-0.01690521650016308,5.0
1381,21319,13820,-0.25072336196899414,21.0
1382,21369,13830,-0.17931842803955078,20.0
1383,21404,13840,-0.12197784334421158,9.0
1384,21444,13850,-0.04679899662733078,2.0
1385,21474,13860,-0.04140260070562363,6.0
1386,21519,13870,0.002321047242730856,5.0
1387,21554,13880,-0.3370901644229889,13.0
1388,21609,13890,-0.8229738473892212,-5.0
1389,21654,13900,-0.2073620855808258,-1.0
1390,21709,13910,-0.7912814617156982,27.0
1391,21754,13920,-0.21839013695716858,23.0
1392,21799,13930,-0.0798599123954773,13.0
1393,21844,13940,-0.04412291198968887,17.0
1394,21879,13950,-0.147354394197464,-5.0
1395,21914,13960,-0.2503022849559784,13.0
1396,21964,13970,-0.01585192047059536,12.0
1397,21984,13980,0.2714482843875885,4.0
1398,22014,13990,-0.015605635941028595,8.0
1399,22049,14000,-0.07650567591190338,17.0
1400,22079,14010,-0.07112052291631699,18.0
1401,22114,14020,0.00011044814891647547,13.0
1402,22144,14030,-0.6353920698165894,-4.0
1403,22159,14040,-0.007055036723613739,3.0
1404,22184,14050,-0.06875236332416534,7.0
1405,22209,14060,-0.7313052415847778,-7.0
1406,22239,14070,0.0475945770740509,18.0
1407,22269,14080,-0.005501772277057171,16.0
1408,22279,14090,-0.00707587692886591,-8.0
1409,22304,14100,0.002826135605573654,7.0
1410,22319,14110,0.029578715562820435,-1.0
1411,22344,14120,-0.0677817240357399,3.0
1412,22359,14130,0.07740518450737,-1.0
1413,22384,14140,-0.015513558872044086,13.0
1414,22409,14150,0.18350663781166077,7.0
1415,22444,14160,0.04622361809015274,11.0
1416,22469,14170,0.6105691194534302,15.0
1417,22489,14180,-0.041782330721616745,8.0
1418,22519,14190,0.30855074524879456,4.0
1419,22549,14200,0.23338794708251953,8.0
1420,22584,14210,-0.14962899684906006,1.0
1421,22625,14220,-0.16138803958892822,-11.0
1422,22660,14230,-0.2853359580039978,7.0
1423,22695,14240,-0.12476406246423721,5.0
1424,22730,14250,0.014155891723930836,11.0
1425,22755,14260,-0.09157213568687439,-7.0
1426,22790,14270,-0.07223314046859741,9.0
1427,22815,14280,-0.04843350499868393,-3.0
1428,22840,14290,-0.02292618341743946,9.0
1429,22855,14300,0.08629538118839264,-9.0
1430,22890,14310,0.011658965609967709,17.0
1431,22905,14320,0.08326411247253418,-15.0
1432,22935,14330,-0.10993097722530365,14.0
1433,22975,14340,-0.01444869302213192,24.0
1434,23025,14350,-0.022475358098745346,24.0
1435,23055,14360,0.0662156268954277,0.0
1436,23075,14370,0.014300212264060974,-2.0
1437,23095,14380,0.17237386107444763,0.0
1438,23120,14390,-0.2412184476852417,7.0
1439,23160,14400,-0.0004136517527513206,6.0
1440,23200,14410,-0.01949276588857174,10.0
1441,23220,14420,0.001846087514422834,8.0
1442,23255,14430,0.04357129707932472,9.0
1443,23285,14440,-0.04017113149166107,6.0
1444,23325,14450,-0.02142425999045372,14.0
1445,23350,14460,-0.048768218606710434,-9.0
1446,23375,14470,-0.01328841783106327,1.0
1447,23405,14480,0.06536514312028885,8.0
1448,23440,14490,-0.04705774784088135,9.0
1449,23465,14500,0.04183449596166611,-5.0
1450,23505,14510,0.03759133070707321,26.0
1451,23530,14520,-0.03880590200424194,7.0
1452,23560,14530,-0.1597406417131424,-2.0
1453,23600,14540,-0.044457606971263885,-12.0
1454,23645,14550,-0.008296304382383823,21.0
1455,23665,14560,-0.06863418966531754,4.0
1456,23695,14570,0.08515962213277817,16.0
1457,23725,14580,-0.23508277535438538,10.0
1458,23750,14590,-0.07617445290088654,-3.0
1459,23790,14600,-0.003236218821257353,2.0
1460,23820,14610,-0.09683695435523987,6.0
1461,23845,14620,0.046730272471904755,-1.0
1462,23885,14630,0.04048475995659828,10.0
1463,23915,14640,-0.07122208178043365,2.0
1464,23945,14650,-0.11332432925701141,4.0
1465,23985,14660,-0.6841899156570435,12.0
1466,24015,14670,-0.20630061626434326,-4.0
1467,24040,14680,-0.08340682089328766,7.0
1468,24050,14690,0.4889339804649353,-6.0
1469,24070,14700,0.6004232168197632,-2.0
1470,24085,14710,0.06487171351909637,5.0
1471,24105,14720,0.13676568865776062,12.0
1472,24130,14730,0.16988439857959747,7.0
1473,24145,14740,0.015607950277626514,-7.0
1474,24175,14750,-0.019845500588417053,22.0
1475,24205,14760,0.2553137540817261,12.0
1476,24226,14770,-0.33925995230674744,3.0
1477,24251,14780,0.004103885963559151,11.0
1478,24261,14790,0.11972171068191528,-2.0
1479,24291,14800,0.10246248543262482,-2.0
1480,24306,14810,0.03772992640733719,-1.0
1481,24316,14820,-0.0032916292548179626,-2.0
1482,24346,14830,0.1203732118010521,14.0
1483,24371,14840,-0.1579630970954895,11.0
1484,24391,14850,0.006977882236242294,6.0
1485,24421,14860,-0.03518332913517952,18.0
1486,24451,14870,-0.04359930008649826,2.0
1487,24481,14880,-0.013295792043209076,6.0
1488,24521,14890,-0.1329374462366104,6.0
1489,24556,14900,-0.016889415681362152,9.0
1490,24606,14910,-0.0874391496181488,16.0
1491,24651,14920,-0.10678444802761078,-1.0
1492,24691,14930,0.012511484324932098,-2.0
1493,24746,14940,-0.007553470320999622,-1.0
1494,24786,14950,-0.07095745950937271,14.0
1495,24821,14960,-0.039621081203222275,5.0
1496,24876,14970,-0.022591624408960342,29.0
1497,24921,14980,-0.032056570053100586,21.0
1498,24956,14990,-0.019341999664902687,9.0
1499,25001,15000,0.014148985035717487,-21.0
1500,25051,15010,-0.2097111940383911,0.0
1501,25086,15020,-0.025200646370649338,-3.0
1502,25136,15030,-0.20632052421569824,4.0
1503,25156,15040,0.12487819045782089,-4.0
1504,25196,15050,-0.15149322152137756,2.0
1505,25231,15060,-0.005521397106349468,1.0
1506,25271,15070,-0.015541285276412964,8.0
1507,25301,15080,-0.1858203113079071,-2.0
1508,25346,15090,-0.037002164870500565,15.0
1509,25376,15100,-0.041714441031217575,16.0
1510,25406,15110,-0.20572173595428467,12.0
1511,25436,15120,-0.04813028872013092,14.0
1512,25461,15130,0.005432377569377422,9.0
1513,25486,15140,-0.055679820477962494,5.0
1514,25526,15150,-0.40200191736221313,20.0
1515,25551,15160,-0.010837024077773094,13.0
1516,25581,15170,-0.035540468990802765,8.0
1517,25616,15180,0.0059770760126411915,19.0
1518,25641,15190,-0.12947075068950653,5.0
1519,25666,15200,0.032608892768621445,3.0
1520,25681,15210,0.032548218965530396,3.0
1521,25711,15220,-0.581089973449707,8.0
1522,25726,15230,-0.010121369734406471,3.0
1523,25761,15240,-0.48631229996681213,7.0
1524,25781,15250,0.2817959487438202,-2.0
1525,25796,15260,0.4118109345436096,-5.0
1526,25806,15270,0.020273227244615555,-6.0
1527,25826,15280,-0.0004032275755889714,6.0
1528,25846,15290,0.0660320296883583,6.0
1529,25856,15300,0.019495878368616104,0.0
1530,25876,15310,-0.028671860694885254,14.0
1531,25896,15320,0.05953467637300491,6.0
1532,25911,15330,0.015094159170985222,-1.0
1533,25931,15340,-0.043281711637973785,10.0
1534,25951,15350,0.02584417723119259,12.0
1535,25966,15360,0.3850587010383606,3.0
1536,25986,15370,0.045995455235242844,12.0
1537,26001,15380,0.006014236714690924,1.0
1538,26021,15390,-0.11518101394176483,-4.0
1539,26036,15400,0.009148085489869118,-3.0
1540,26056,15410,-0.011413767002522945,6.0
1541,26071,15420,0.017972029745578766,-9.0
1542,26091,15430,-0.11531595885753632,-4.0
1543,26116,15440,0.00532147753983736,15.0
1544,26131,15450,0.006439422257244587,-1.0
1545,26146,15460,0.15413278341293335,-1.0
1546,26171,15470,0.0013159632217139006,5.0
1547,26191,15480,0.16793672740459442,6.0
1548,26206,15490,0.01645655743777752,-7.0
1549,26231,15500,0.03732675686478615,15.0
1550,26246,15510,0.012275928631424904,-1.0
1551,26266,15520,0.004263042472302914,8.0
1552,26281,15530,0.20239749550819397,-1.0
1553,26301,15540,-0.0734102725982666,10.0
1554,26316,15550,0.15144450962543488,1.0
1555,26331,15560,0.0027107929345220327,-3.0
1556,26341,15570,0.18022987246513367,-4.0
1557,26371,15580,0.3310878276824951,12.0
1558,26386,15590,0.08362281322479248,-1.0
1559,26421,15600,0.43113112449645996,-1.0
1560,26441,15610,0.26603806018829346,2.0
1561,26461,15620,-0.0395970419049263,6.0
1562,26491,15630,0.0800623968243599,20.0
1563,26511,15640,0.008759556338191032,8.0
1564,26531,15650,0.004846020136028528,-2.0
1565,26546,15660,0.00025647663278505206,3.0
1566,26586,15670,0.6454952955245972,22.0
1567,26611,15680,0.32394859194755554,9.0
1568,26646,15690,0.05554767698049545,11.0
1569,26666,15700,-0.042153626680374146,6.0
1570,26711,15710,-0.5245807766914368,13.0
1571,26746,15720,-0.0027463764417916536,9.0
1572,26766,15730,-0.05543665960431099,6.0
1573,26806,15740,-0.10142232477664948,20.0
1574,26836,15750,-0.09839148819446564,2.0
1575,26866,15760,-0.19743505120277405,2.0
1576,26886,15770,-0.1472245156764984,-16.0
1577,26921,15780,-0.04612391069531441,-5.0
1578,26966,15790,-0.16459980607032776,25.0
1579,27006,15800,-0.9149845838546753,2.0
1580,27046,15810,-0.10556963831186295,8.0
1581,27091,15820,-0.14193503558635712,1.0
1582,27126,15830,-0.16208364069461823,9.0
1583,27166,15840,-0.19656673073768616,0.0
1584,27196,15850,-0.12948407232761383,4.0
1585,27241,15860,0.04882509261369705,3.0
1586,27281,15870,-0.17719951272010803,14.0
1587,27316,15880,0.005985903553664684,9.0
1588,27351,15890,-0.1834859400987625,11.0
1589,27376,15900,-0.1482284516096115,5.0
1590,27416,15910,-0.006165964994579554,0.0
1591,27456,15920,-0.056569308042526245,8.0
1592,27481,15930,0.005484981928020716,3.0
1593,27511,15940,0.029187029227614403,12.0
1594,27541,15950,-0.027032529935240746,18.0
1595,27581,15960,-0.09689714759588242,10.0
1596,27636,15970,-0.05689416080713272,-17.0
1597,27671,15980,-0.019386226311326027,-1.0
1598,27696,15990,-0.0038049593567848206,-3.0
1599,27711,16000,0.05467354133725166,-13.0
1600,27746,16010,-0.08832892030477524,25.0
1601,27771,16020,0.06353048980236053,-1.0
1602,27801,16030,-0.09510957449674606,20.0
1603,27831,16040,-0.03695235028862953,16.0
1604,27851,16050,0.48765426874160767,-6.0
1605,27896,16060,-0.15160921216011047,23.0
1606,27936,16070,-0.05365712568163872,12.0
1607,27957,16080,-0.3299468457698822,-3.0
1608,28002,16090,-0.07685647159814835,1.0
1609,28027,16100,-0.12400104105472565,-11.0
1610,28052,16110,-0.04226646199822426,15.0
1611,28077,16120,0.15880873799324036,-3.0
1612,28127,16130,0.3821376860141754,32.0
1613,28152,16140,-0.04289232939481735,11.0
1614,28177,16150,-0.044405654072761536,11.0
1615,28222,16160,-0.14995120465755463,17.0
1616,28262,16170,-0.07138330489397049,10.0
1617,28297,16180,-0.010635288432240486,13.0
1618,28327,16190,-0.12044640630483627,12.0
1619,28352,16200,-0.5807554125785828,13.0
1620,28392,16210,-0.01695309206843376,2.0
1621,28442,16220,-0.059715233743190765,18.0
1622,28487,16230,-0.04740477725863457,5.0
1623,28527,16240,-0.0958406999707222,14.0
1624,28567,16250,-0.44808071851730347,-2.0
1625,28602,16260,0.10736237466335297,-5.0
1626,28642,16270,-0.1883200854063034,10.0
1627,28682,16280,-0.3851148188114166,18.0
1628,28742,16290,-0.5002058744430542,0.0
1629,28787,16300,-0.4195093512535095,9.0
1630,28822,16310,-0.060159165412187576,5.0
1631,28867,16320,-0.00892450101673603,29.0
1632,28902,16330,-0.023269519209861755,3.0
1633,28938,16340,-0.2901877164840698,4.0
1634,28983,16350,-0.07595892250537872,3.0
1635,29028,16360,-0.5255929827690125,11.0
1636,29068,16370,-0.15562626719474792,16.0
1637,29103,16380,-0.08411574363708496,13.0
1638,29128,16390,-0.06549619138240814,-1.0
1639,29153,16400,-0.05315997451543808,7.0
1640,29173,16410,-0.0666823759675026,6.0
1641,29193,16420,-0.5100873708724976,-6.0
1642,29233,16430,-0.1349317729473114,4.0
1643,29263,16440,0.09680633991956711,4.0
1644,29303,16450,0.4382197856903076,24.0
1645,29343,16460,-0.02258319780230522,28.0
1646,29368,16470,-0.00708911195397377,3.0
1647,29403,16480,-0.15273961424827576,9.0
1648,29433,16490,0.00683308532461524,8.0
1649,29453,16500,0.008015431463718414,-2.0
1650,29483,16510,-0.07749126851558685,6.0
1651,29523,16520,-0.07830042392015457,2.0
1652,29548,16530,0.12655575573444366,3.0
1653,29593,16540,-0.058260321617126465,13.0
1654,29618,16550,-0.252384752035141,1.0
1655,29633,16560,0.41769838333129883,-1.0
1656,29663,16570,-0.102991484105587,10.0
1657,29683,16580,0.46420717239379883,12.0
1658,29713,16590,0.0007091164588928223,18.0
1659,29733,16600,-0.030694907531142235,12.0
1660,29758,16610,0.06795308738946915,9.0
1661,29773,16620,-0.0006913035176694393,3.0
1662,29788,16630,0.0017841362860053778,3.0
1663,29818,16640,0.09960201382637024,16.0
1664,29848,16650,0.4939957559108734,20.0
1665,29873,16660,0.1153668612241745,11.0
1666,29893,16670,0.027630534023046494,8.0
1667,29918,16680,0.044324927031993866,9.0
1668,29943,16690,-0.01273714192211628,-3.0
1669,29953,16700,0.010809666477143764,-2.0
1670,29963,16710,0.019581343978643417,-6.0
1671,30003,16720,0.02102716453373432,22.0
1672,30033,16730,-0.006367505993694067,8.0
1673,30058,16740,0.012374097481369972,-1.0
1674,30093,16750,0.013565163128077984,7.0
1675,30128,16760,-0.22413334250450134,-5.0
1676,30168,16770,0.27528318762779236,10.0
1677,30203,16780,0.10645017772912979,11.0
1678,30233,16790,-0.02934381738305092,18.0
1679,30258,16800,-0.0001799054880393669,-5.0
1680,30293,16810,0.014682936482131481,11.0
1681,30318,16820,-0.1290237307548523,-3.0
1682,30353,16830,-0.024490514770150185,1.0
1683,30383,16840,0.1558588594198227,2.0
1684,30403,16850,0.14407950639724731,-4.0
1685,30434,16860,-0.5223211050033569,1.0
1686,30454,16870,-0.28662365674972534,0.0
1687,30494,16880,-0.14565066993236542,10.0
1688,30539,16890,-0.8713566660881042,17.0
1689,30574,16900,-0.12237033993005753,13.0
1690,30604,16910,-0.03840241581201553,20.0
1691,30639,16920,-0.5323500633239746,9.0
1692,30669,16930,-0.07669282704591751,4.0
1693,30694,16940,-0.041338302195072174,5.0
1694,30729,16950,-0.12187159061431885,9.0
1695,30774,16960,-0.42264628410339355,25.0
1696,30820,16970,-0.3929685354232788,8.0
1697,30870,16980,0.0771503672003746,14.0
1698,30910,16990,-0.17789813876152039,-6.0
1699,30950,17000,-0.04667050763964653,10.0
1700,30990,17010,-0.2504532039165497,6.0
1701,31035,17020,-0.1776450276374817,1.0
1702,31080,17030,-0.04733618348836899,-7.0
1703,31115,17040,-0.47009173035621643,11.0
1704,31145,17050,-0.024112993851304054,-12.0
1705,31175,17060,-0.08165131509304047,2.0
1706,31225,17070,-1.0971304178237915,18.0
1707,31260,17080,-0.004454003181308508,7.0
1708,31300,17090,-0.618376612663269,6.0
1709,31335,17100,-0.17774412035942078,7.0
1710,31370,17110,-0.022713640704751015,-9.0
1711,31405,17120,-0.15304997563362122,17.0
1712,31440,17130,-0.21093019843101501,7.0
1713,31480,17140,-0.005318772979080677,24.0
1714,31525,17150,-0.32991349697113037,3.0
1715,31565,17160,0.10380188375711441,14.0
1716,31595,17170,-0.09110201150178909,14.0
1717,31620,17180,-0.07479872554540634,9.0
1718,31640,17190,-0.01698989048600197,-2.0
1719,31670,17200,-0.14587447047233582,12.0
1720,31700,17210,0.033827196806669235,8.0
1721,31745,17220,0.012036223895847797,19.0
1722,31790,17230,-0.1346125453710556,25.0
1723,31825,17240,-0.09162689745426178,13.0
1724,31850,17250,-0.07214807718992233,9.0
1725,31885,17260,-0.12852934002876282,25.0
1726,31925,17270,-0.09691484272480011,26.0
1727,31965,17280,-0.13532525300979614,6.0
1728,31990,17290,-0.01713653840124607,3.0
1729,32025,17300,-0.3109437823295593,11.0
1730,32055,17310,-0.045752353966236115,4.0
1731,32090,17320,-0.10115500539541245,15.0
1732,32120,17330,0.009912306442856789,8.0
1733,32155,17340,-0.21718864142894745,-1.0
1734,32200,17350,-0.013547355309128761,23.0
1735,32250,17360,-0.09552227705717087,14.0
1736,32275,17370,-0.9939129948616028,-13.0
1737,32310,17380,-0.042010314762592316,-3.0
1738,32345,17390,0.044730544090270996,19.0
1739,32385,17400,0.06605453789234161,18.0
1740,32425,17410,-0.05620201304554939,14.0
1741,32455,17420,-0.02142445743083954,8.0
1742,32480,17430,0.031779494136571884,11.0
1743,32490,17440,0.7959208488464355,-6.0
1744,32515,17450,-0.0741368904709816,11.0
1745,32545,17460,-0.04861505329608917,0.0
1746,32575,17470,0.4338306486606598,2.0
1747,32595,17480,0.26877784729003906,6.0
1748,32640,17490,0.02108917012810707,23.0
1749,32670,17500,-0.28185486793518066,12.0
1750,32695,17510,0.07567247748374939,3.0
1751,32725,17520,-0.017314527183771133,10.0
1752,32765,17530,0.16543100774288177,26.0
1753,32785,17540,-0.33754056692123413,-10.0
1754,32820,17550,0.012155982665717602,15.0
1755,32855,17560,-0.02216212823987007,5.0
1756,32890,17570,0.12970533967018127,-7.0
1757,32925,17580,-0.11496611684560776,25.0
1758,32950,17590,-0.2180231809616089,13.0
1759,32990,17600,-0.07527465373277664,10.0
1760,33005,17610,-0.004845177289098501,-5.0
1761,33040,17620,-0.03200951963663101,11.0
1762,33080,17630,0.041193462908267975,8.0
1763,33115,17640,-0.10568612813949585,9.0
1764,33160,17650,0.02175006829202175,25.0
1765,33175,17660,0.003225800348445773,-11.0
1766,33220,17670,-0.3832511603832245,19.0
1767,33255,17680,-0.3862437307834625,11.0
1768,33285,17690,-0.001500623533502221,-6.0
1769,33320,17700,-0.09666088223457336,-9.0
1770,33350,17710,-0.04594069719314575,20.0
1771,33385,17720,-0.11631516367197037,5.0
1772,33415,17730,-0.04969599097967148,-2.0
1773,33440,17740,0.06462593376636505,5.0
1774,33475,17750,-0.018286729231476784,9.0
1775,33495,17760,0.009391503408551216,-2.0
1776,33540,17770,-0.20762233436107635,21.0
1777,33575,17780,-0.02890954539179802,13.0
1778,33605,17790,-0.0020292005501687527,2.0
1779,33640,17800,-0.02817130647599697,25.0
1780,33675,17810,0.010602137073874474,11.0
1781,33695,17820,0.010592902079224586,0.0
1782,33725,17830,0.04122933745384216,12.0
1783,33770,17840,-0.10417284816503525,33.0
1784,33805,17850,0.09075190126895905,19.0
1785,33835,17860,-0.07834351807832718,18.0
1786,33870,17870,-0.05457562953233719,-1.0
1787,33905,17880,-0.05996091291308403,11.0
1788,33930,17890,-0.014326080679893494,7.0
1789,33951,17900,-0.5902203321456909,9.0
1790,33981,17910,0.012069202028214931,12.0
1791,34011,17920,-0.41459083557128906,10.0
1792,34046,17930,-0.0927688479423523,1.0
1793,34066,17940,0.04255298525094986,-12.0
1794,34106,17950,-0.13265389204025269,12.0
1795,34141,17960,0.028280997648835182,17.0
1796,34181,17970,0.012550011277198792,10.0
1797,34206,17980,-0.011267666704952717,5.0
1798,34251,17990,-0.08973349630832672,13.0
1799,34276,18000,-0.08348298072814941,1.0
1800,34321,18010,0.03896705433726311,13.0
1801,34356,18020,-0.10244224220514297,-1.0
1802,34391,18030,-0.001548681640997529,11.0
1803,34431,18040,-0.06856093555688858,14.0
1804,34456,18050,-0.0023193792439997196,-1.0
1805,34496,18060,-0.26358622312545776,4.0
1806,34526,18070,-0.25373968482017517,8.0
1807,34561,18080,0.004934397060424089,-5.0
1808,34596,18090,-0.1271284967660904,5.0
1809,34636,18100,-0.15739259123802185,26.0
1810,34671,18110,-0.08168715983629227,3.0
1811,34706,18120,-0.059433989226818085,3.0
1812,34741,18130,-0.009690621867775917,17.0
1813,34781,18140,0.03599383682012558,10.0
1814,34806,18150,-0.004535597749054432,9.0
1815,34846,18160,0.06104511767625809,20.0
1816,34876,18170,0.00979279913008213,6.0
1817,34921,18180,-0.03654155880212784,23.0
1818,34951,18190,-0.762509822845459,14.0
1819,34966,18200,-0.04310423880815506,3.0
1820,35006,18210,-0.0904301255941391,22.0
1821,35036,18220,0.11524663865566254,16.0
1822,35061,18230,0.07475445419549942,9.0
1823,35086,18240,0.10418374836444855,5.0
1824,35106,18250,0.30628910660743713,-2.0
1825,35136,18260,0.08297605067491531,22.0
1826,35166,18270,0.01944846101105213,8.0
1827,35191,18280,0.016061970964074135,1.0
1828,35206,18290,-0.0009725723648443818,-3.0
1829,35236,18300,0.07505302131175995,6.0
1830,35261,18310,-0.4280454218387604,-1.0
1831,35291,18320,0.033862318843603134,10.0
1832,35316,18330,-0.025906646624207497,13.0
1833,35346,18340,0.027915358543395996,10.0
1834,35366,18350,0.07650063931941986,4.0
1835,35391,18360,-0.013926088809967041,11.0
1836,35422,18370,-0.4536527991294861,9.0
1837,35452,18380,-0.024573761969804764,18.0
1838,35492,18390,-0.046779192984104156,24.0
1839,35532,18400,0.1778811812400818,4.0
1840,35567,18410,-0.14086391031742096,11.0
1841,35602,18420,-0.029018178582191467,11.0
1842,35632,18430,-0.030879367142915726,4.0
1843,35667,18440,-0.0558670237660408,17.0
1844,35702,18450,-0.04900471866130829,11.0
1845,35727,18460,-0.3773486614227295,7.0
1846,35752,18470,-0.2032310515642166,13.0
1847,35787,18480,0.0008539810660295188,-11.0
1848,35827,18490,-0.047499217092990875,18.0
1849,35862,18500,-0.37618154287338257,9.0
1850,35892,18510,-0.046979792416095734,20.0
1851,35927,18520,-0.12878334522247314,3.0
1852,35977,18530,-0.22963018715381622,-26.0
1853,36032,18540,0.019825404509902,35.0
1854,36067,18550,-0.015503967180848122,-5.0
1855,36112,18560,-0.06639082729816437,21.0
1856,36157,18570,-0.003524515777826309,-5.0
1857,36197,18580,-0.022384772077202797,-12.0
1858,36247,18590,-0.8626829385757446,12.0
1859,36292,18600,-0.019230283796787262,-1.0
1860,36327,18610,0.04947638139128685,3.0
1861,36367,18620,-0.3522793650627136,6.0
1862,36417,18630,-0.0848148986697197,30.0
1863,36452,18640,-0.1646481454372406,-11.0
1864,36497,18650,-0.0008320227498188615,11.0
1865,36527,18660,-0.18245644867420197,2.0
1866,36562,18670,-0.0197927076369524,9.0
1867,36602,18680,-0.15286974608898163,24.0
1868,36627,18690,-0.1298740804195404,9.0
1869,36667,18700,-0.026695717126131058,12.0
1870,36702,18710,-0.09139392524957657,1.0
1871,36752,18720,-0.005116046406328678,2.0
1872,36787,18730,-0.04827796667814255,-7.0
1873,36822,18740,-0.11475799232721329,13.0
1874,36862,18750,-1.3597095012664795,-2.0
1875,36883,18760,-0.30286097526550293,-1.0
1876,36918,18770,-0.007758625783026218,5.0
1877,36963,18780,0.17880845069885254,21.0
1878,36993,18790,-0.040997836738824844,12.0
1879,37023,18800,-0.04304775595664978,12.0
1880,37053,18810,-0.0771278589963913,8.0
1881,37083,18820,-0.07375127077102661,2.0
1882,37108,18830,0.012696662917733192,11.0
1883,37133,18840,-0.0021299952641129494,-5.0
1884,37168,18850,-0.015328642912209034,7.0
1885,37203,18860,0.03795362636446953,-19.0
1886,37253,18870,-0.09059462696313858,20.0
1887,37293,18880,-0.11018774658441544,10.0
1888,37343,18890,-0.29517626762390137,30.0
1889,37383,18900,-0.16542716324329376,12.0
1890,37413,18910,-0.18795368075370789,-6.0
1891,37438,18920,-0.0596613883972168,-1.0
1892,37458,18930,-0.21547552943229675,-4.0
1893,37498,18940,0.021513376384973526,14.0
1894,37528,18950,-0.008478845469653606,6.0
1895,37568,18960,-0.15427714586257935,6.0
1896,37588,18970,0.04991661384701729,2.0
1897,37618,18980,-0.006105320993810892,10.0
1898,37653,18990,-0.5127189755439758,3.0
1899,37678,19000,0.05291525274515152,-5.0
1900,37713,19010,-0.10339987277984619,-1.0
1901,37753,19020,-0.08138448745012283,10.0
1902,37788,19030,-0.07557182013988495,25.0
1903,37818,19040,-0.03348132595419884,14.0
1904,37853,19050,0.15435214340686798,5.0
1905,37888,19060,0.07106662541627884,7.0
1906,37913,19070,-0.128769651055336,5.0
1907,37958,19080,-0.039250362664461136,35.0
1908,37993,19090,0.07479377835988998,3.0
1909,38033,19100,-0.028182897716760635,24.0
1910,38063,19110,-0.015937354415655136,-4.0
1911,38103,19120,-0.05828552693128586,16.0
1912,38143,19130,-0.31981155276298523,16.0
1913,38183,19140,0.05669168382883072,6.0
1914,38218,19150,-0.05544450134038925,-5.0
1915,38253,19160,-0.0242625679820776,21.0
1916,38278,19170,-0.1321471631526947,11.0
1917,38323,19180,0.008536157198250294,5.0
1918,38363,19190,-0.07316574454307556,12.0
1919,38423,19200,0.0011771632125601172,4.0
1920,38468,19210,-0.03864218667149544,7.0
1921,38523,19220,-0.020447153598070145,-15.0
1922,38568,19230,-0.23048853874206543,-7.0
1923,38623,19240,-0.22342853248119354,-15.0
1924,38668,19250,-0.04269125312566757,1.0
1925,38713,19260,-0.011840563267469406,3.0
1926,38768,19270,-0.19998595118522644,-15.0
1927,38808,19280,-0.10318807512521744,0.0
1928,38858,19290,0.016132105141878128,14.0
1929,38913,19300,-0.17969848215579987,37.0
1930,38958,19310,-0.09550564736127853,13.0
1931,39013,19320,-0.2755008041858673,-7.0
1932,39058,19330,-0.04278143495321274,11.0
1933,39108,19340,-0.04065603390336037,6.0
1934,39148,19350,-0.02363124117255211,4.0
1935,39188,19360,-0.16678518056869507,-2.0
1936,39208,19370,-0.09812241792678833,-4.0
1937,39258,19380,-0.028118785470724106,6.0
1938,39298,19390,-0.021739255636930466,0.0
1939,39353,19400,-0.0853026956319809,11.0
1940,39378,19410,-0.021574482321739197,-5.0
